Datetime,Open,High,Low,Close,Volume
2025-04-09 16:07:00+00:00,4980.64990234375,4985.68017578125,4979.31005859375,4985.56005859375,4988000
2025-04-09 16:08:00+00:00,4985.58984375,4987.66015625,4984.58984375,4987.66015625,5002000
2025-04-09 16:09:00+00:00,4987.740234375,4993.580078125,4987.740234375,4992.39013671875,7406000
2025-04-09 16:10:00+00:00,4992.41015625,4999.0498046875,4989.66015625,4998.259765625,6628000
2025-04-09 16:11:00+00:00,4998.080078125,4999.97998046875,4996.009765625,4999.85986328125,6840000
2025-04-09 16:12:00+00:00,4999.81982421875,5003.3701171875,4999.490234375,5003.330078125,7718000
2025-04-09 16:13:00+00:00,5003.83984375,5012.35986328125,5003.83984375,5011.85009765625,9405000
2025-04-09 16:14:00+00:00,5012.25,5020.10986328125,5012.25,5016.64013671875,9239000
2025-04-09 16:15:00+00:00,5016.7099609375,5019.81005859375,5015.16015625,5016.9501953125,8283000
2025-04-09 16:16:00+00:00,5016.81005859375,5018.169921875,5012.52978515625,5017.830078125,10621000
2025-04-09 16:17:00+00:00,5017.89990234375,5020.7900390625,5016.64013671875,5016.7900390625,6222000
2025-04-09 16:18:00+00:00,5016.72021484375,5019.5498046875,5014.97998046875,5014.97998046875,6445000
2025-04-09 16:19:00+00:00,5014.64990234375,5016.9599609375,5013.33984375,5016.9599609375,5681000
2025-04-09 16:20:00+00:00,5016.669921875,5016.8701171875,5011.56982421875,5014.5,5269000
2025-04-09 16:21:00+00:00,5014.2900390625,5017.10986328125,5011.35009765625,5013.330078125,5347000
2025-04-09 16:22:00+00:00,5013.33984375,5018.22021484375,5013.33984375,5016.990234375,5471000
2025-04-09 16:23:00+00:00,5016.16015625,5016.91015625,5009.68994140625,5013.6298828125,5766000
2025-04-09 16:24:00+00:00,5013.7998046875,5013.7998046875,5011.14013671875,5011.14013671875,5145000
2025-04-09 16:25:00+00:00,5010.72021484375,5014.009765625,5009.06982421875,5014.009765625,6482000
2025-04-09 16:26:00+00:00,5014.16015625,5018.52978515625,5013.83984375,5018.31005859375,6314000
2025-04-09 16:27:00+00:00,5018.259765625,5021.759765625,5017.259765625,5020.0400390625,5950000
2025-04-09 16:28:00+00:00,5019.490234375,5021.68017578125,5012.77001953125,5012.77001953125,6643000
2025-04-09 16:29:00+00:00,5012.52001953125,5013.58984375,5009.2001953125,5009.68994140625,5552000
2025-04-09 16:30:00+00:00,5010.27978515625,5011.68017578125,5006.0400390625,5010.58984375,7695000
2025-04-09 16:31:00+00:00,5010.740234375,5012.8701171875,5010.2099609375,5011.1298828125,4646000
2025-04-09 16:32:00+00:00,5011.08984375,5013.43994140625,5010.330078125,5013.27978515625,3955000
2025-04-09 16:33:00+00:00,5013.85986328125,5018.4599609375,5013.27978515625,5014.93017578125,6002000
2025-04-09 16:34:00+00:00,5014.9599609375,5017.009765625,5012.6201171875,5017.009765625,6567000
2025-04-09 16:35:00+00:00,5016.990234375,5023.68994140625,5016.990234375,5023.330078125,6628000
2025-04-09 16:36:00+00:00,5023.18994140625,5023.18994140625,5015.330078125,5016.56982421875,6557000
2025-04-09 16:37:00+00:00,5016.7099609375,5017.31982421875,5013.509765625,5014.64013671875,5018000
2025-04-09 16:38:00+00:00,5015.18017578125,5015.580078125,5012.1298828125,5015.39990234375,3925000
2025-04-09 16:39:00+00:00,5015.43017578125,5019.60986328125,5015.43017578125,5019.47021484375,5562000
2025-04-09 16:40:00+00:00,5019.22021484375,5019.259765625,5011.97998046875,5012.18017578125,5421000
2025-04-09 16:41:00+00:00,5012.4599609375,5016.3701171875,5010.6201171875,5016.3701171875,5168000
2025-04-09 16:42:00+00:00,5016.39990234375,5018.14990234375,5013.259765625,5013.259765625,5459000
2025-04-09 16:43:00+00:00,5013.240234375,5015.1201171875,5011.89013671875,5013.6201171875,5223000
2025-04-09 16:44:00+00:00,5013.4599609375,5016.830078125,5009.97998046875,5015.52978515625,8315000
2025-04-09 16:45:00+00:00,5015.2900390625,5017.60009765625,5010.93017578125,5011.97998046875,7619000
2025-04-09 16:46:00+00:00,5011.990234375,5019.240234375,5010.43017578125,5016.9501953125,8000000
2025-04-09 16:47:00+00:00,5016.77978515625,5020.259765625,5014.7900390625,5016.02978515625,6297000
2025-04-09 16:48:00+00:00,5015.8701171875,5021.419921875,5015.31982421875,5019.3701171875,6558000
2025-04-09 16:49:00+00:00,5019.2998046875,5024.77001953125,5019.2998046875,5024.77001953125,6325000
2025-04-09 16:50:00+00:00,5025.02978515625,5033.31982421875,5025.02978515625,5033.08984375,8763000
2025-04-09 16:51:00+00:00,5033.009765625,5034.1201171875,5027.1201171875,5027.1201171875,7797000
2025-04-09 16:52:00+00:00,5026.7900390625,5026.7900390625,5021.89013671875,5022.58984375,7745000
2025-04-09 16:53:00+00:00,5022.47021484375,5026.43017578125,5018.56982421875,5026.06005859375,6531000
2025-04-09 16:54:00+00:00,5026.2099609375,5032.240234375,5026.2099609375,5032.22998046875,5677000
2025-04-09 16:55:00+00:00,5032.3701171875,5034.6298828125,5030.06982421875,5033.93017578125,6363000
2025-04-09 16:56:00+00:00,5033.93994140625,5039.33984375,5033.91015625,5038.72998046875,8909000
2025-04-09 16:57:00+00:00,5038.85986328125,5041.64990234375,5038.2900390625,5041.4501953125,6752000
2025-04-09 16:58:00+00:00,5041.4599609375,5042.68994140625,5034.0400390625,5034.240234375,7511000
2025-04-09 16:59:00+00:00,5034.240234375,5034.240234375,5028.85009765625,5030.0498046875,6126000
2025-04-09 17:00:00+00:00,5029.8701171875,5034.41015625,5029.77978515625,5034.41015625,5614000
2025-04-09 17:01:00+00:00,5034.33984375,5036.02978515625,5031.93017578125,5035.14990234375,5865000
2025-04-09 17:02:00+00:00,5035.2099609375,5073.419921875,5035.2099609375,5065.02978515625,31930000
2025-04-09 17:03:00+00:00,5064.97998046875,5064.97998046875,5054.31005859375,5059.47021484375,11634000
2025-04-09 17:04:00+00:00,5059.52978515625,5072.02001953125,5059.52978515625,5071.89013671875,12529000
2025-04-09 17:05:00+00:00,5072.77978515625,5072.77978515625,5065.490234375,5066.6201171875,10327000
2025-04-09 17:06:00+00:00,5066.89990234375,5067.0,5052.85986328125,5053.25,9393000
2025-04-09 17:07:00+00:00,5053.2998046875,5054.669921875,5045.31005859375,5048.5400390625,10669000
2025-04-09 17:08:00+00:00,5047.56005859375,5049.0498046875,5039.2099609375,5039.2099609375,7969000
2025-04-09 17:09:00+00:00,5039.35986328125,5041.10986328125,5037.39990234375,5037.47021484375,7531000
2025-04-09 17:10:00+00:00,5037.64990234375,5038.60986328125,5029.81982421875,5029.91015625,7614000
2025-04-09 17:11:00+00:00,5029.5498046875,5035.14990234375,5029.25,5030.22998046875,8163000
2025-04-09 17:12:00+00:00,5030.35986328125,5037.43017578125,5030.35986328125,5036.3798828125,6079000
2025-04-09 17:13:00+00:00,5036.58984375,5039.740234375,5033.56005859375,5036.169921875,7630000
2025-04-09 17:14:00+00:00,5035.990234375,5040.490234375,5030.35009765625,5040.2900390625,6977000
2025-04-09 17:15:00+00:00,5040.85986328125,5042.31982421875,5037.68017578125,5040.83984375,6981000
2025-04-09 17:16:00+00:00,5040.9501953125,5052.93994140625,5040.91015625,5052.2998046875,9744000
2025-04-09 17:17:00+00:00,5052.06982421875,5052.06982421875,5047.64990234375,5049.58984375,6582000
2025-04-09 17:18:00+00:00,5049.52978515625,5050.25,5004.4599609375,5011.18994140625,33011000
2025-04-09 17:19:00+00:00,5013.83984375,5151.7001953125,5009.1298828125,5141.740234375,72566000
2025-04-09 17:20:00+00:00,5143.919921875,5192.10986328125,5108.02978515625,5183.60986328125,57805000
2025-04-09 17:21:00+00:00,5184.0,5213.5498046875,5184.0,5192.27978515625,34243000
2025-04-09 17:22:00+00:00,5192.2998046875,5213.830078125,5162.27001953125,5213.830078125,36881000
2025-04-09 17:23:00+00:00,5219.7001953125,5250.9599609375,5219.7001953125,5248.919921875,34519000
2025-04-09 17:24:00+00:00,5245.22998046875,5258.14013671875,5238.4501953125,5256.89990234375,27823000
2025-04-09 17:25:00+00:00,5255.31982421875,5302.64990234375,5255.18994140625,5292.25,38531000
2025-04-09 17:26:00+00:00,5292.2099609375,5317.830078125,5292.2099609375,5316.02001953125,23581000
2025-04-09 17:27:00+00:00,5318.18994140625,5351.169921875,5318.18994140625,5344.47021484375,31785000
2025-04-09 17:28:00+00:00,5340.18994140625,5340.18994140625,5271.8701171875,5271.8701171875,38636000
2025-04-09 17:29:00+00:00,5271.97998046875,5295.02978515625,5252.97021484375,5256.31982421875,33412000
2025-04-09 17:30:00+00:00,5256.83984375,5271.66015625,5252.27001953125,5269.31982421875,30501000
2025-04-09 17:31:00+00:00,5269.52978515625,5304.580078125,5269.52978515625,5304.580078125,27071000
2025-04-09 17:32:00+00:00,5305.22998046875,5318.6201171875,5291.31005859375,5316.830078125,24564000
2025-04-09 17:33:00+00:00,5319.919921875,5320.68017578125,5306.7099609375,5318.47998046875,20016000
2025-04-09 17:34:00+00:00,5319.1201171875,5337.25,5319.1201171875,5337.0400390625,21430000
2025-04-09 17:35:00+00:00,5337.240234375,5381.5498046875,5337.240234375,5368.52978515625,29755000
2025-04-09 17:36:00+00:00,5369.14990234375,5374.10986328125,5329.419921875,5329.419921875,29992000
2025-04-09 17:37:00+00:00,5329.31005859375,5363.2099609375,5326.06005859375,5344.60009765625,27361000
2025-04-09 17:38:00+00:00,5345.08984375,5348.81982421875,5319.9599609375,5319.9599609375,21027000
2025-04-09 17:39:00+00:00,5321.18994140625,5327.0400390625,5293.60009765625,5293.60009765625,22884000
2025-04-09 17:40:00+00:00,5293.8701171875,5297.1298828125,5269.97998046875,5292.56005859375,26975000
2025-04-09 17:41:00+00:00,5293.18017578125,5309.3701171875,5292.009765625,5304.5,20233000
2025-04-09 17:42:00+00:00,5302.7900390625,5303.60009765625,5285.91015625,5302.47021484375,18737000
2025-04-09 17:43:00+00:00,5301.22998046875,5302.68994140625,5278.93994140625,5279.72998046875,17234000
2025-04-09 17:44:00+00:00,5279.27978515625,5287.509765625,5264.830078125,5276.97021484375,20187000
2025-04-09 17:45:00+00:00,5277.080078125,5290.759765625,5277.080078125,5289.2001953125,19774000
2025-04-09 17:46:00+00:00,5290.1201171875,5330.93017578125,5290.1201171875,5327.64990234375,23374000
2025-04-09 17:47:00+00:00,5328.830078125,5330.64990234375,5309.58984375,5312.77001953125,19234000
2025-04-09 17:48:00+00:00,5315.02001953125,5336.669921875,5315.02001953125,5336.06005859375,17446000
2025-04-09 17:49:00+00:00,5335.39990234375,5348.0,5326.8701171875,5327.6201171875,20055000
2025-04-09 17:50:00+00:00,5327.3701171875,5330.77978515625,5309.91015625,5315.27978515625,17830000
2025-04-09 17:51:00+00:00,5315.35009765625,5325.18994140625,5307.8701171875,5325.18994140625,17135000
2025-04-09 17:52:00+00:00,5325.4599609375,5337.4599609375,5319.89013671875,5320.06005859375,19212000
2025-04-09 17:53:00+00:00,5320.81982421875,5324.31005859375,5310.740234375,5315.93994140625,15754000
2025-04-09 17:54:00+00:00,5315.7998046875,5330.2998046875,5305.81982421875,5330.2998046875,19734000
2025-04-09 17:55:00+00:00,5330.6201171875,5330.6201171875,5311.77978515625,5315.669921875,16163000
2025-04-09 17:56:00+00:00,5315.5498046875,5340.14013671875,5313.990234375,5337.509765625,17248000
2025-04-09 17:57:00+00:00,5336.5498046875,5358.490234375,5336.5498046875,5358.080078125,19637000
2025-04-09 17:58:00+00:00,5358.2998046875,5372.72021484375,5357.97021484375,5368.58984375,18254000
2025-04-09 17:59:00+00:00,5368.0400390625,5370.68994140625,5360.02001953125,5367.85009765625,15691000
2025-04-09 18:00:00+00:00,5367.93017578125,5396.3798828125,5367.93017578125,5381.83984375,28879000
